fecha_registro,ciudad,barrio_original,barrio_estandarizado,altura_domicilio,tipo_vivienda,integrantes_familia,tipo_mascota,tipo_mascota_[Gatos],tipo_mascota_[Perros],perros_macho,perros_hembra,total_perros,gatos_macho,gatos_hembra,total_gatos,total_mascotas,mascota_castrada,lugar_castracion,lugar_castracion_[En forma particular],lugar_castracion_[Municipio],lugar_castracion_[No se encuentra castrada.],conoce_castracion_gratis,mascotas_vacunadas,mascotas_desparasitadas,conoce_plan_vacunacion,estilo_vida_mascota,estilo_vida_mascota_[Salen solos a la calle],estilo_vida_mascota_[Tienen identificador],estilo_vida_mascota_[Viven dentro de su hogar],frecuencia_callejeros,tipo_animal_abandonado,tipo_animal_abandonado_[Gatos],tipo_animal_abandonado_[Perros],medidas_exigidas_municipio,medidas_exigidas_municipio_[Castraciones masivas],medidas_exigidas_municipio_[Control de identificación],medidas_exigidas_municipio_[Educación],medidas_exigidas_municipio_[No es necesaria la participación del municipio],autopercepcion_responsabilidad
2026-03-16 09:48:47,San Francisco,Cottolengo,Cottolengo,960,Casa Propia,4,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 09:49:35,San Francisco,Altos del Prado ,Altos del Prado,1800,Casa Propia,3,Perros,,Perros,1,0,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 09:50:22,San Francisco,Maipú ,Maipú,2265,Casa Propia,4,Perros,,Perros,1,2,3,0,0,0,3,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 09:52:30,San Francisco,Parque,Barrio Parque,762,Casa Propia,5,Gatos | Perros,Gatos,Perros,0,2,2,1,2,3,5,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-03-16 09:53:06,San Francisco,Sarmiento,Sarmiento,1087,Departamento en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-03-16 09:58:40,Otra,Laguna el cristal,Laguna El Cristal,1015,Departamento en Alquiler,4,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 09:59:59,San Francisco,Vélez Sarfield ,Vélez Sarsfield,1243,Casa en Alquiler,4,Gatos | Perros,Gatos,Perros,1,2,3,1,0,1,4,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-03-16 10:00:01,San Francisco,CORRADI,Corradi,1385,Casa Propia,1,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-03-16 10:01:36,Frontera,San luis,San Luis,100,Casa Propia,4,Perros,,Perros,0,2,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 10:01:40,Frontera,San José ,San José,7,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,0,1,1,0,1,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 10:02:55,San Francisco,Sarmiento ,Sarmiento,570,Casa en Alquiler,5,Perros,,Perros,0,2,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 10:04:23,San Francisco,Nuevo Barrio Parque,Barrio Parque,1115,Casa Propia,6,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 10:05:40,San Francisco,Catedral,Catedral,646,Casa Propia,3,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-03-16 10:05:58,San Francisco,Palmares,Palmares,2020,Casa Propia,2,Perros,,Perros,1,1,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 10:06:12,San Francisco,Magdalena 1,Magdalena 1,4400,Casa en Alquiler,4,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 10:09:33,San Francisco,Iturraspe ,Iturraspe,1034,Casa Propia,2,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 10:10:07,Josefina,Josefina,Josefina,630,Casa Propia,5,Perros,,Perros,1,4,5,0,0,0,5,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,No es necesaria la participación del municipio,,,,No es necesaria la participación del municipio,Si
2026-03-16 10:14:10,San Francisco,independencia,Independencia,237,Departamento en Alquiler,2,Perros,,Perros,1,0,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Gatos,Gatos,,Castraciones masivas | Educación,Castraciones masivas,,Educación,,No
2026-03-16 10:15:07,Frontera,San José ,San José,695,Casa en Alquiler,4,Perros,,Perros,1,1,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 10:19:56,San Francisco,Independencia ,Independencia,3500,Casa en Alquiler,4,Gatos | Perros,Gatos,Perros,1,0,1,2,0,2,3,No,En forma particular | No se encuentra castrada.,En forma particular,,No se encuentra castrada.,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Control de identificación,,Control de identificación,,,Si
2026-03-16 10:21:13,San Francisco,Catedral ,Catedral,336,Casa Propia,2,Gatos,Gatos,,0,0,0,1,1,2,2,Si,En forma particular,En forma particular,,,Si,No,Si,Si,Salen solos a la calle,Salen solos a la calle,,,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 10:29:25,San Francisco,Corradi,Corradi,1400,Casa Propia,4,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,No,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 10:31:29,San Francisco,Catedral ,Catedral,1224,Casa Propia,5,Gatos,Gatos,,0,0,0,1,2,3,3,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-16 10:33:55,San Francisco,Sarmiento ,Sarmiento,1030,Departamento en Alquiler,2,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 10:34:02,San Francisco,Catedral,Catedral,1162,Casa Propia,4,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 10:37:11,San Francisco,Palmare II,Palmares 2,1617,Casa en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 10:37:38,San Francisco,Sarmiento,Sarmiento,1000,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,0,1,2,1,3,4,Si,Municipio,,Municipio,,Si,Si,No,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Un poco
2026-03-16 10:38:13,San Francisco,Sarmiento ,Sarmiento,300,Casa Propia,2,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-16 10:38:16,San Francisco,Hospital,Hospital,449,Casa Propia,3,Perros,,Perros,3,0,3,0,0,0,3,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-03-16 10:42:17,San Francisco,Centro ,Centro,171,Casa en Alquiler,4,Perros,,Perros,2,2,4,0,0,0,4,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 10:48:10,San Francisco,Corradi,Corradi,1228,Casa Propia,2,Gatos | Perros,Gatos,Perros,0,3,3,3,2,5,8,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Gatos,Gatos,,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 10:51:47,San Francisco,Dos hermanos,Dos Hermanos,300,Casa Propia,2,Perros,,Perros,2,1,3,0,0,0,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 11:21:22,San Francisco,Roca,General Roca,194,Casa Propia,7,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-03-16 11:33:23,San Francisco,Corradi/ colonizadores,Corradi,1740,Casa Propia,2,Perros,,Perros,0,2,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 11:46:45,San Francisco,Sarmiento,Sarmiento,231,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,0,1,0,2,2,3,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 12:04:01,San Francisco,Bouchard,Bouchard,1552,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,0,1,1,1,2,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 12:04:25,San Francisco,Sarmiento,Sarmiento,729,Casa en Alquiler,1,Gatos,Gatos,,0,0,0,0,1,1,1,Si,Municipio,,Municipio,,Si,No,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 12:25:31,San Francisco,Corradi,Corradi,1200,Casa en Alquiler,1,Perros,,Perros,1,0,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 12:26:27,San Francisco,Casonas del Bosque,Casonas del Bosque,17,Casa Propia,5,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 12:29:26,San Francisco,Vélez Sarfield ,Vélez Sarsfield,1345,Casa Propia,5,Gatos | Perros,Gatos,Perros,1,0,1,0,1,1,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 12:32:37,San Francisco,Sarmiento,Sarmiento,883,Casa Propia,5,Gatos | Perros,Gatos,Perros,1,1,2,1,0,1,3,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 12:38:23,San Francisco,Palmares 4,Palmares 4,2200,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,0,1,0,2,2,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 12:42:46,San Francisco,Bouchard,Bouchard,1523,Casa Propia,4,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 12:43:47,San Francisco,Sarmiento,Sarmiento,815,Departamento Propio,3,Gatos,Gatos,,0,0,0,1,2,3,3,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 12:47:00,San Francisco,Parque Nortw,Parque Norte,720,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,1,2,0,1,1,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-03-16 12:48:47,San Francisco,La Milka,La Milka,1158,Casa Propia,5,Perros,,Perros,0,2,2,0,2,2,4,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-16 12:51:53,San Francisco,San martin,San Martín,1141,Departamento Propio,3,Perros,,Perros,0,2,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 12:57:16,San Francisco,Sarmiento ,Sarmiento,337,Casa en Alquiler,3,Gatos,Gatos,,0,0,0,0,1,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 13:00:49,San Francisco,20 de junio ,20 de Junio,3800,Casa Propia,3,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,No,Si,Si,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 13:07:02,San Francisco,Centro ,Centro,1600,Casa en Alquiler,2,Gatos | Perros,Gatos,Perros,1,0,1,1,1,2,3,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos,Gatos,,No es necesaria la participación del municipio,,,,No es necesaria la participación del municipio,Si
2026-03-16 13:08:39,San Francisco,Palmares,Palmares,1812,Casa Propia,5,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,No es necesaria la participación del municipio,,,,No es necesaria la participación del municipio,Si
2026-03-16 13:08:47,San Francisco,Senderos Del Savio,Savio,1776,Casa Propia,4,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-03-16 13:11:31,Frontera,San Jose,San José,745,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,0,1,1,1,2,3,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-03-16 13:13:58,Otra,Quebracho Herrado ,Quebracho Herrado,228,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,2,3,1,2,3,6,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,No,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-16 13:19:04,San Francisco,Catedral ,Catedral,782,Casa Propia,4,Perros,,Perros,1,0,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 13:24:20,San Francisco,Altos del prado,Altos del Prado,2400,Casa Propia,4,Perros,,Perros,2,0,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 13:32:06,San Francisco,Sarmiento ,Sarmiento,527,Casa Propia,1,Perros,,Perros,1,0,1,1,0,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 13:32:34,San Francisco,San Martin,San Martín,1700,Casa en Alquiler,4,Gatos | Perros,Gatos,Perros,2,1,3,2,2,4,7,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 13:44:24,San Francisco,Corradi ,Corradi,1328,Departamento en Alquiler,3,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio | No se encuentra castrada.,,Municipio,No se encuentra castrada.,Si,Si,Si,No,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 13:49:58,San Francisco,Senderos del Savio,Savio,1620,Casa Propia,4,Gatos | Perros,Gatos,Perros,0,1,1,1,0,1,2,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Gatos,Gatos,,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 14:01:47,San Francisco,Roca,General Roca,660,Casa Propia,1,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 14:17:31,San Francisco,Roca,General Roca,927,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,1,2,1,3,4,6,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 14:45:08,San Francisco,Corradi,Corradi,1359,Casa Propia,2,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 15:19:53,San Francisco,La Milka,La Milka,1000,Casa Propia,3,Perros,,Perros,1,1,2,0,0,0,2,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 16:11:32,San Francisco,La milka,La Milka,2053,Casa Propia,4,Gatos,Gatos,,0,0,0,0,1,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Un poco
2026-03-16 16:39:08,San Francisco,Plaza san fco ,Plaza San Francisco,5000,Casa Propia,3,Gatos | Perros,Gatos,Perros,0,2,2,1,0,1,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 17:02:32,San Francisco,30 viviendas barrio Parque,Barrio Parque,1179,Casa Propia,3,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 17:44:26,San Francisco,Hospital ,Hospital,550,Departamento en Alquiler,1,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,No,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-16 20:19:20,San Francisco,Villa Golf,Villa Golf,1600,Casa Propia,2,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-16 21:59:49,San Francisco,San Martin ,San Martín,1231,Casa Propia,4,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-16 22:23:21,San Francisco,Magdalena 2,Magdalena 2,2700,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,1,2,1,0,1,3,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-03-16 22:44:48,San Francisco,Catedral ,Catedral,1295,Casa Propia,4,Perros,,Perros,1,3,4,0,0,0,4,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-17 13:45:28,San Francisco,Sarmiento ,Sarmiento,340,Casa en Alquiler,2,Gatos | Perros,Gatos,Perros,2,1,3,0,1,1,4,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
